sub_icb_location_code,sub_icb_location_ons_code,sub_icb_location_name,icb_ons_code,region_ons_code,appointment_date,actual_duration,count_of_appointments
03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,30-Jun-22,31-60 Minutes,198
03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,30-Jun-22,21-30 Minutes,366
03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,30-Jun-22,16-20 Minutes,402
03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,30-Jun-22,11-15 Minutes,606
03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,30-Jun-22,1-5 Minutes,713
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,01-Dec-21,Unknown / Data Quality,1130
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,01-Dec-21,6-10 Minutes,1363
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,01-Dec-21,31-60 Minutes,310
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,01-Dec-21,21-30 Minutes,500
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,01-Dec-21,16-20 Minutes,585
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,01-Dec-21,11-15 Minutes,956
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,01-Dec-21,1-5 Minutes,1232
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,02-Dec-21,Unknown / Data Quality,1102
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,02-Dec-21,6-10 Minutes,1350
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,02-Dec-21,31-60 Minutes,334
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,02-Dec-21,21-30 Minutes,542
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,02-Dec-21,16-20 Minutes,637
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,02-Dec-21,11-15 Minutes,929
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,02-Dec-21,1-5 Minutes,1197
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,03-Dec-21,Unknown / Data Quality,1083
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,03-Dec-21,6-10 Minutes,1281
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,03-Dec-21,31-60 Minutes,288
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,03-Dec-21,21-30 Minutes,491
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,03-Dec-21,16-20 Minutes,554
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,03-Dec-21,11-15 Minutes,921
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,03-Dec-21,1-5 Minutes,1140
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,04-Dec-21,Unknown / Data Quality,143
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,04-Dec-21,6-10 Minutes,2
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,04-Dec-21,1-5 Minutes,43
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,06-Dec-21,Unknown / Data Quality,1301
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,06-Dec-21,6-10 Minutes,1501
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,06-Dec-21,31-60 Minutes,328
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,06-Dec-21,21-30 Minutes,610
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,06-Dec-21,16-20 Minutes,656
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,06-Dec-21,11-15 Minutes,1105
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,06-Dec-21,1-5 Minutes,1307
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,07-Dec-21,Unknown / Data Quality,1279
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,07-Dec-21,6-10 Minutes,1532
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,07-Dec-21,31-60 Minutes,307
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,07-Dec-21,21-30 Minutes,546
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,07-Dec-21,16-20 Minutes,640
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,07-Dec-21,11-15 Minutes,1058
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,07-Dec-21,1-5 Minutes,1293
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,08-Dec-21,Unknown / Data Quality,1317
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,08-Dec-21,6-10 Minutes,1373
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,08-Dec-21,31-60 Minutes,327
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,08-Dec-21,21-30 Minutes,531
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,08-Dec-21,16-20 Minutes,642
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,08-Dec-21,11-15 Minutes,990
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,08-Dec-21,1-5 Minutes,1208
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,09-Dec-21,Unknown / Data Quality,1126
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,09-Dec-21,6-10 Minutes,1306
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,09-Dec-21,31-60 Minutes,288
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,09-Dec-21,21-30 Minutes,492
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,09-Dec-21,16-20 Minutes,550
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,09-Dec-21,11-15 Minutes,876
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,09-Dec-21,1-5 Minutes,1132
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,10-Dec-21,Unknown / Data Quality,1157
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,10-Dec-21,6-10 Minutes,1390
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,10-Dec-21,31-60 Minutes,287
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,10-Dec-21,21-30 Minutes,580
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,10-Dec-21,16-20 Minutes,587
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,10-Dec-21,11-15 Minutes,986
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,10-Dec-21,1-5 Minutes,1300
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,11-Dec-21,Unknown / Data Quality,5
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,13-Dec-21,Unknown / Data Quality,1177
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,13-Dec-21,6-10 Minutes,1539
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,13-Dec-21,31-60 Minutes,365
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,13-Dec-21,21-30 Minutes,584
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,13-Dec-21,16-20 Minutes,678
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,13-Dec-21,11-15 Minutes,1052
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,13-Dec-21,1-5 Minutes,1386
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,14-Dec-21,Unknown / Data Quality,1276
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,14-Dec-21,6-10 Minutes,1462
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,14-Dec-21,31-60 Minutes,271
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,14-Dec-21,21-30 Minutes,515
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,14-Dec-21,16-20 Minutes,586
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,14-Dec-21,11-15 Minutes,1016
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,14-Dec-21,1-5 Minutes,1348
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,15-Dec-21,Unknown / Data Quality,1238
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,15-Dec-21,6-10 Minutes,1385
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,15-Dec-21,31-60 Minutes,302
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,15-Dec-21,21-30 Minutes,469
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,15-Dec-21,16-20 Minutes,579
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,15-Dec-21,11-15 Minutes,1008
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,15-Dec-21,1-5 Minutes,1291
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,16-Dec-21,Unknown / Data Quality,1181
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,16-Dec-21,6-10 Minutes,1336
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,16-Dec-21,31-60 Minutes,302
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,16-Dec-21,21-30 Minutes,529
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,16-Dec-21,16-20 Minutes,558
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,16-Dec-21,11-15 Minutes,923
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,16-Dec-21,1-5 Minutes,1143
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,17-Dec-21,Unknown / Data Quality,989
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,17-Dec-21,6-10 Minutes,1233
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,17-Dec-21,31-60 Minutes,299
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,17-Dec-21,21-30 Minutes,407
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,17-Dec-21,16-20 Minutes,505
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,17-Dec-21,11-15 Minutes,828
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,17-Dec-21,1-5 Minutes,1088
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,20-Dec-21,Unknown / Data Quality,1244
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,20-Dec-21,6-10 Minutes,1433
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,20-Dec-21,31-60 Minutes,289
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,20-Dec-21,21-30 Minutes,536
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,20-Dec-21,16-20 Minutes,586
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,20-Dec-21,11-15 Minutes,1002
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,20-Dec-21,1-5 Minutes,1239
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,21-Dec-21,Unknown / Data Quality,1147
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,21-Dec-21,6-10 Minutes,1353
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,21-Dec-21,31-60 Minutes,211
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,21-Dec-21,21-30 Minutes,485
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,21-Dec-21,16-20 Minutes,567
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,21-Dec-21,11-15 Minutes,954
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,21-Dec-21,1-5 Minutes,1217
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,22-Dec-21,Unknown / Data Quality,1194
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,22-Dec-21,6-10 Minutes,1318
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,22-Dec-21,31-60 Minutes,226
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,22-Dec-21,21-30 Minutes,399
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,22-Dec-21,16-20 Minutes,513
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,22-Dec-21,11-15 Minutes,870
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,22-Dec-21,1-5 Minutes,1156
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,23-Dec-21,Unknown / Data Quality,1060
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,23-Dec-21,6-10 Minutes,1189
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,23-Dec-21,31-60 Minutes,237
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,23-Dec-21,21-30 Minutes,378
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,23-Dec-21,16-20 Minutes,499
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,23-Dec-21,11-15 Minutes,865
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,23-Dec-21,1-5 Minutes,1052
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,24-Dec-21,Unknown / Data Quality,735
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,24-Dec-21,6-10 Minutes,902
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,24-Dec-21,31-60 Minutes,190
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,24-Dec-21,21-30 Minutes,330
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,24-Dec-21,16-20 Minutes,334
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,24-Dec-21,11-15 Minutes,587
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,24-Dec-21,1-5 Minutes,787
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,29-Dec-21,Unknown / Data Quality,960
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,29-Dec-21,6-10 Minutes,1231
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,29-Dec-21,31-60 Minutes,225
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,29-Dec-21,21-30 Minutes,378
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,29-Dec-21,16-20 Minutes,425
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,29-Dec-21,11-15 Minutes,813
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,29-Dec-21,1-5 Minutes,1021
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,30-Dec-21,Unknown / Data Quality,984
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,30-Dec-21,6-10 Minutes,1124
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,30-Dec-21,31-60 Minutes,216
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,30-Dec-21,21-30 Minutes,403
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,30-Dec-21,16-20 Minutes,447
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,30-Dec-21,11-15 Minutes,742
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,30-Dec-21,1-5 Minutes,896
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,31-Dec-21,Unknown / Data Quality,762
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,31-Dec-21,6-10 Minutes,942
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,31-Dec-21,31-60 Minutes,202
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,31-Dec-21,21-30 Minutes,315
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,31-Dec-21,16-20 Minutes,392
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,31-Dec-21,11-15 Minutes,673
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,31-Dec-21,1-5 Minutes,816
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,04-Jan-22,Unknown / Data Quality,1229
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,04-Jan-22,6-10 Minutes,1400
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,04-Jan-22,31-60 Minutes,280
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,04-Jan-22,21-30 Minutes,496
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,04-Jan-22,16-20 Minutes,564
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,04-Jan-22,11-15 Minutes,963
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,04-Jan-22,1-5 Minutes,1180
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,05-Jan-22,Unknown / Data Quality,1040
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,05-Jan-22,6-10 Minutes,1384
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,05-Jan-22,31-60 Minutes,302
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,05-Jan-22,21-30 Minutes,501
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,05-Jan-22,16-20 Minutes,557
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,05-Jan-22,11-15 Minutes,1003
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,05-Jan-22,1-5 Minutes,1164
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,06-Jan-22,Unknown / Data Quality,1113
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,06-Jan-22,6-10 Minutes,1333
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,06-Jan-22,31-60 Minutes,300
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,06-Jan-22,21-30 Minutes,557
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,06-Jan-22,16-20 Minutes,640
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,06-Jan-22,11-15 Minutes,963
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,06-Jan-22,1-5 Minutes,1056
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,07-Jan-22,Unknown / Data Quality,974
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,07-Jan-22,6-10 Minutes,1264
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,07-Jan-22,31-60 Minutes,279
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,07-Jan-22,21-30 Minutes,497
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,07-Jan-22,16-20 Minutes,554
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,07-Jan-22,11-15 Minutes,912
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,07-Jan-22,1-5 Minutes,1047
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,10-Jan-22,11-15 Minutes,1120
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,10-Jan-22,1-5 Minutes,1302
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,10-Jan-22,31-60 Minutes,319
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,10-Jan-22,Unknown / Data Quality,1155
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,10-Jan-22,16-20 Minutes,670
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,10-Jan-22,6-10 Minutes,1554
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,10-Jan-22,21-30 Minutes,609
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,11-Jan-22,6-10 Minutes,1427
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,11-Jan-22,16-20 Minutes,597
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,11-Jan-22,1-5 Minutes,1222
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,11-Jan-22,Unknown / Data Quality,1184
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,11-Jan-22,31-60 Minutes,337
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,11-Jan-22,21-30 Minutes,535
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,11-Jan-22,11-15 Minutes,1046
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,12-Jan-22,16-20 Minutes,576
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,12-Jan-22,31-60 Minutes,320
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,12-Jan-22,Unknown / Data Quality,1123
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,12-Jan-22,11-15 Minutes,1034
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,12-Jan-22,21-30 Minutes,542
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,12-Jan-22,1-5 Minutes,1138
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,12-Jan-22,6-10 Minutes,1364
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,13-Jan-22,6-10 Minutes,1331
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,13-Jan-22,21-30 Minutes,551
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,13-Jan-22,Unknown / Data Quality,1095
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,13-Jan-22,16-20 Minutes,601
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,13-Jan-22,31-60 Minutes,346
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,13-Jan-22,11-15 Minutes,988
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,13-Jan-22,1-5 Minutes,1003
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,14-Jan-22,21-30 Minutes,536
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,14-Jan-22,1-5 Minutes,1056
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,14-Jan-22,11-15 Minutes,1010
03L,E38000141,NHS South Yorkshire ICB - 03L,E54000061,E40000012,14-Jan-22,16-20 Minutes,562
